,micro_labels,macro_labels,ar_labels,frame_name
35,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0035
36,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0036
37,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0037
38,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0038
39,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0039
40,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0040
41,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0041
42,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0042
43,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0043
44,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0044
45,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0045
46,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0046
47,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0047
48,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0048
49,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0049
50,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0050
51,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0051
52,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0052
53,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0053
54,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0054
55,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0055
56,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0056
57,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0057
58,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0058
59,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0059
60,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0060
61,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0061
62,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0062
63,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0063
64,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0064
65,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0065
66,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0066
67,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0067
68,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0068
69,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0069
70,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0070
71,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0071
72,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0072
73,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0073
74,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0074
75,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0075
76,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0076
77,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0077
78,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0078
79,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0079
80,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0080
81,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0081
82,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0082
83,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0083
84,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0084
85,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0085
86,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0086
87,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0087
88,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0088
89,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0089
90,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0090
91,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0091
92,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0092
93,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0093
94,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0094
95,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0095
96,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0096
97,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0097
98,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0098
99,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0099
100,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0100
101,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0101
102,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0102
103,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0103
104,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0104
105,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0105
106,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0106
107,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0107
108,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0108
109,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0109
110,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0110
111,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0111
112,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0112
113,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0113
114,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0114
115,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0115
116,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0116
117,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0117
118,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0118
119,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0119
120,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0120
121,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0121
122,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0122
123,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0123
124,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0124
125,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0125
126,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0126
127,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0127
128,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0128
129,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0129
130,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0130
131,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0131
132,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0132
133,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0133
134,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0134
135,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0135
136,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0136
137,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0137
138,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0138
139,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0139
140,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0140
141,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0141
142,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0142
143,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0143
144,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0144
145,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0145
146,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0146
147,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0147
148,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0148
149,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0149
150,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0150
151,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0151
152,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0152
153,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0153
154,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0154
155,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0155
156,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0156
157,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0157
158,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0158
159,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0159
160,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0160
161,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0161
162,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0162
163,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0163
164,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0164
165,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0165
166,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0166
167,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0167
168,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0168
169,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0169
170,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0170
171,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0171
172,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0172
173,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0173
174,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0174
175,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0175
176,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0176
177,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0177
178,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0178
179,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0179
180,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0180
181,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0181
182,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0182
183,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0183
184,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0184
185,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0185
186,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0186
187,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0187
188,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0188
189,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0189
190,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0190
191,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0191
192,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0192
193,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0193
194,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0194
195,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0195
196,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0196
197,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0197
198,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0198
199,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0199
200,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0200
201,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0201
202,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0202
203,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0203
204,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0204
205,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0205
206,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0206
207,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0207
208,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0208
209,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0209
210,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0210
211,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0211
212,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0212
213,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0213
214,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0214
215,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0215
216,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0216
217,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0217
218,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0218
219,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0219
220,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0220
221,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0221
222,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0222
223,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0223
224,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0224
225,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0225
226,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0226
227,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0227
228,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0228
229,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0229
230,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0230
231,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0231
232,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0232
233,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0233
234,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0234
235,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0235
236,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0236
237,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0237
238,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0238
239,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0239
240,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0240
241,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0241
242,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0242
243,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0243
244,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0244
245,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0245
246,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0246
247,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0247
248,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0248
249,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0249
250,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0250
251,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0251
252,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0252
253,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0253
254,lie_still,lying_down,actor_repositioning,actor_2_walk_cam_1_0254
255,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0255
256,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0256
257,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0257
258,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0258
259,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0259
260,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0260
261,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0261
262,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0262
263,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0263
264,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0264
265,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0265
266,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0266
267,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0267
268,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0268
269,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0269
270,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0270
271,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0271
272,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0272
273,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0273
274,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0274
275,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0275
276,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0276
277,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0277
278,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0278
279,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0279
280,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0280
281,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0281
282,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0282
283,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0283
284,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0284
285,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0285
286,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0286
287,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0287
288,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0288
289,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0289
290,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0290
291,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0291
292,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0292
293,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0293
294,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0294
295,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0295
296,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0296
297,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0297
298,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0298
299,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0299
300,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0300
301,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0301
302,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0302
303,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0303
304,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0304
305,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0305
306,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0306
307,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0307
308,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0308
309,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0309
310,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0310
311,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0311
312,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0312
313,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0313
314,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0314
315,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0315
316,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0316
317,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0317
318,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0318
319,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0319
320,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0320
321,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0321
322,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0322
323,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0323
324,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0324
325,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0325
326,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0326
327,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0327
328,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0328
329,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0329
330,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0330
331,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0331
332,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0332
333,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0333
334,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0334
335,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0335
336,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0336
337,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0337
338,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0338
339,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0339
340,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0340
341,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0341
342,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0342
343,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0343
344,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0344
345,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0345
346,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0346
347,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0347
348,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0348
349,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0349
350,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0350
351,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0351
352,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0352
353,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0353
354,sit_up_from_lying,adl,on_air,actor_2_walk_cam_1_0354
355,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0355
356,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0356
357,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0357
358,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0358
359,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0359
360,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0360
361,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0361
362,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0362
363,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0363
364,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0364
365,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0365
366,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0366
367,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0367
368,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0368
369,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0369
370,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0370
371,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0371
372,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0372
373,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0373
374,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0374
375,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0375
376,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0376
377,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0377
378,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0378
379,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0379
380,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0380
381,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0381
382,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0382
383,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0383
384,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0384
385,stand_up_from_sit,adl,on_air,actor_2_walk_cam_1_0385
386,walking,adl,on_air,actor_2_walk_cam_1_0386
387,walking,adl,on_air,actor_2_walk_cam_1_0387
388,walking,adl,on_air,actor_2_walk_cam_1_0388
389,walking,adl,on_air,actor_2_walk_cam_1_0389
390,walking,adl,on_air,actor_2_walk_cam_1_0390
391,walking,adl,on_air,actor_2_walk_cam_1_0391
