,micro_labels,macro_labels,ar_labels,frame_name
91,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0091
92,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0092
93,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0093
94,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0094
95,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0095
96,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0096
97,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0097
98,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0098
99,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0099
100,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0100
101,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0101
102,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0102
103,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0103
104,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0104
105,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0105
106,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0106
107,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0107
108,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0108
109,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0109
110,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0110
111,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0111
112,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0112
113,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0113
114,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0114
115,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0115
116,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0116
117,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0117
118,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0118
119,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0119
120,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0120
121,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0121
122,sit_still,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0122
123,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0123
124,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0124
125,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0125
126,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0126
127,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0127
128,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0128
129,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0129
130,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0130
131,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0131
132,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0132
133,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0133
134,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0134
135,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0135
136,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0136
137,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0137
138,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0138
139,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0139
140,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0140
141,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0141
142,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0142
143,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0143
144,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0144
145,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0145
146,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0146
147,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0147
148,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0148
149,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0149
150,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0150
151,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0151
152,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0152
153,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0153
154,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0154
155,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0155
156,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0156
157,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0157
158,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0158
159,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0159
160,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0160
161,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0161
162,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0162
163,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0163
164,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0164
165,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0165
166,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0166
167,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0167
168,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0168
169,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0169
170,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0170
171,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0171
172,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0172
173,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0173
174,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0174
175,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0175
176,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0176
177,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0177
178,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0178
179,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0179
180,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0180
181,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0181
182,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0182
183,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0183
184,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0184
185,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0185
186,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0186
187,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0187
188,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0188
189,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0189
190,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0190
191,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0191
192,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0192
193,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0193
194,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0194
195,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0195
196,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0196
197,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0197
198,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0198
199,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0199
200,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0200
201,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0201
202,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0202
203,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0203
204,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0204
205,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0205
206,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0206
207,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0207
208,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0208
209,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0209
210,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0210
211,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0211
212,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0212
213,stand_up_from_sit,adl,on_air,actor_3_chair_full_ph_cam_1_0213
214,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0214
215,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0215
216,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0216
217,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0217
218,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0218
219,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0219
220,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0220
221,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0221
222,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0222
223,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0223
224,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0224
225,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0225
226,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0226
227,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0227
228,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0228
229,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0229
230,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0230
231,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0231
232,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0232
233,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0233
234,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0234
235,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0235
236,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0236
237,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0237
238,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0238
239,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0239
240,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0240
241,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0241
242,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0242
243,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0243
244,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0244
245,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0245
246,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0246
247,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0247
248,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0248
249,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0249
250,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0250
251,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0251
252,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0252
253,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0253
254,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0254
255,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0255
256,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0256
257,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0257
258,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0258
259,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0259
260,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0260
261,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0261
262,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0262
263,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0263
264,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0264
265,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0265
266,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0266
267,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0267
268,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0268
269,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0269
270,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0270
271,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0271
272,stand_still,adl,on_air,actor_3_chair_full_ph_cam_1_0272
273,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0273
274,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0274
275,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0275
276,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0276
277,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0277
278,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0278
279,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0279
280,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0280
281,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0281
282,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0282
283,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0283
284,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0284
285,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0285
286,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0286
287,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0287
288,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0288
289,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0289
290,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0290
291,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0291
292,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0292
293,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0293
294,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0294
295,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0295
296,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0296
297,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0297
298,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0298
299,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0299
300,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0300
301,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0301
302,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0302
303,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0303
304,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0304
305,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0305
306,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0306
307,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0307
308,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0308
309,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0309
310,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0310
311,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0311
312,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0312
313,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0313
314,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0314
315,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0315
316,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0316
317,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0317
318,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0318
319,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0319
320,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0320
321,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0321
322,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0322
323,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0323
324,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0324
325,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0325
326,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0326
327,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0327
328,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0328
329,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0329
330,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0330
331,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0331
332,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0332
333,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0333
334,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0334
335,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0335
336,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0336
337,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0337
338,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0338
339,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0339
340,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0340
341,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0341
342,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0342
343,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0343
344,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0344
345,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0345
346,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0346
347,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0347
348,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0348
349,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0349
350,sit_down_from_standing,adl,actor_repositioning,actor_3_chair_full_ph_cam_1_0350
